2024-12-18 16:27:07,046 INFO  Logger.cs: 70 - 
2024-12-18 16:37:48,963 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bru.step-1
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bru.step-1
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fooldog_urdf.SLDASM
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1136 - Found 75 in fooldog_urdf.SLDASM
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fooldog_urdf.SLDASM
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-18 16:37:48,964 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from baselink.step-1
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1136 - Found 36 in baselink.step-1
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in baselink.step-1
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fl.step-1
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1136 - Found 36 in fl.step-1
2024-12-18 16:37:48,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fl.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fr.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1136 - Found 36 in fr.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fr.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bl.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bl.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bl.step-1
2024-12-18 16:37:48,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from br.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1136 - Found 36 in br.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in br.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from blf.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1136 - Found 36 in blf.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in blf.step-1
2024-12-18 16:37:48,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1136 - Found 36 in flf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in flf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from frf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1136 - Found 36 in frf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in frf.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fld.step-1
2024-12-18 16:37:48,968 INFO  ExportHelperExtension.cs: 1136 - Found 36 in fld.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fld.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flu.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1136 - Found 36 in flu.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in flu.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from frd.step-1
2024-12-18 16:37:48,969 INFO  ExportHelperExtension.cs: 1136 - Found 36 in frd.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in frd.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bld.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bld.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bld.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fru.step-1
2024-12-18 16:37:48,970 INFO  ExportHelperExtension.cs: 1136 - Found 36 in fru.step-1
2024-12-18 16:37:48,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fru.step-1
2024-12-18 16:37:48,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from blu.step-1
2024-12-18 16:37:48,971 INFO  ExportHelperExtension.cs: 1136 - Found 36 in blu.step-1
2024-12-18 16:37:48,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in blu.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from brf.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1136 - Found 36 in brf.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in brf.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from brd.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1136 - Found 36 in brd.step-1
2024-12-18 16:37:48,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in brd.step-1
2024-12-18 16:37:48,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bru.step-1
2024-12-18 16:37:48,973 INFO  ExportHelperExtension.cs: 1136 - Found 36 in bru.step-1
2024-12-18 16:37:48,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bru.step-1
2024-12-18 16:37:49,226 INFO  SwAddin.cs: 339 - Loading config tree
2024-12-18 16:37:49,228 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-12-18 16:37:49,230 INFO  SwAddin.cs: 344 - Showing property manager
2024-12-18 16:37:53,697 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:37:53,883 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:37:54,086 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:37:54,620 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:38:40,099 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:38:43,196 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:38:45,193 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:18,999 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:20,490 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:24,508 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:25,762 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:27,398 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:28,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:57,406 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:39:59,841 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:03,114 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:04,777 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:07,066 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:39,170 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:41,885 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:50,121 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:52,319 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:40:59,139 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:41:30,642 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:41:32,129 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-18 16:41:51,540 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-12-18 16:41:53,182 INFO  ExportHelperExtension.cs: 347 - Creating joint fl_Link
2024-12-18 16:41:53,185 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-12-18 16:41:53,186 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:53,186 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:53,316 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:53,317 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:53,317 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:53,317 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:54,302 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child fl_Link failed
2024-12-18 16:41:54,817 INFO  ExportHelperExtension.cs: 347 - Creating joint flu_Link
2024-12-18 16:41:54,817 INFO  ExportHelperExtension.cs: 1397 - Fixing components for fl_Link
2024-12-18 16:41:54,821 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-12-18 16:41:54,821 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:54,821 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:54,929 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:54,929 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:54,930 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:54,930 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:54,930 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-12-18 16:41:55,930 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fl_Link to child flu_Link failed
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 347 - Creating joint fld_Link
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 1397 - Fixing components for flu_Link
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:55,939 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:56,042 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:56,042 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:56,042 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:56,042 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:56,043 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2024-12-18 16:41:56,043 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-12-18 16:41:57,076 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent flu_Link to child fld_Link failed
2024-12-18 16:41:57,082 INFO  ExportHelperExtension.cs: 347 - Creating joint flf_Link
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1397 - Fixing components for fld_Link
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:57,083 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:57,188 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:57,189 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:57,189 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:57,189 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:57,189 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 39
2024-12-18 16:41:57,189 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2024-12-18 16:41:57,190 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-12-18 16:41:57,745 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fld_Link to child flf_Link failed
2024-12-18 16:41:57,750 INFO  ExportHelperExtension.cs: 347 - Creating joint fr_Link
2024-12-18 16:41:57,750 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-12-18 16:41:57,750 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:57,751 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:57,839 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:57,839 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:57,839 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:57,839 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:58,830 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child fr_Link failed
2024-12-18 16:41:59,342 INFO  ExportHelperExtension.cs: 347 - Creating joint fru_Link
2024-12-18 16:41:59,342 INFO  ExportHelperExtension.cs: 1397 - Fixing components for fr_Link
2024-12-18 16:41:59,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-12-18 16:41:59,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:41:59,343 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:41:59,437 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:41:59,438 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:41:59,438 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:41:59,438 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:41:59,438 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-12-18 16:42:00,490 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fr_Link to child fru_Link failed
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 347 - Creating joint frd_Link
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 1397 - Fixing components for fru_Link
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:42:00,500 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:42:00,605 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:42:00,605 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:42:00,605 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:42:00,606 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:42:00,606 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2024-12-18 16:42:00,606 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-12-18 16:42:01,829 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fru_Link to child frd_Link failed
2024-12-18 16:42:01,838 INFO  ExportHelperExtension.cs: 347 - Creating joint frf_Link
2024-12-18 16:42:01,838 INFO  ExportHelperExtension.cs: 1397 - Fixing components for frd_Link
2024-12-18 16:42:01,839 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2024-12-18 16:42:01,839 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2024-12-18 16:42:01,839 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-12-18 16:42:01,839 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-12-18 16:42:01,839 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-12-18 16:42:01,962 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-12-18 16:42:01,963 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-12-18 16:42:01,963 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-12-18 16:42:01,963 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-12-18 16:42:01,963 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2024-12-18 16:42:01,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2024-12-18 16:42:01,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-12-18 16:42:02,584 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent frd_Link to child frf_Link failed
2024-12-18 16:42:02,590 INFO  ExportHelperExtension.cs: 347 - Creating joint bl_Link
